 0.0000000E+00  2.4435365E-01  6.3709194E-01  4.9662940E-01  2.1863601E-01  7.7224751E-01  4.8480235E-01  2.1864147E-01  6.3709194E-01  2.4435365E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7899116E-01  3.3150140E-01  5.7873389E-02  5.0256763E-01  3.2053378E-01  5.7858355E-02  4.7899116E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0648800E-01  3.5959084E-01  8.4441475E-02  5.4703415E-01  3.4841676E-01  8.4433330E-02  5.0648800E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3499892E-01  3.8871623E-01  1.1198939E-01  5.9314059E-01  3.7732807E-01  1.1198839E-01  5.3499892E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6313574E-01  4.1743937E-01  1.3938223E-01  6.3878618E-01  4.0587377E-01  1.3939136E-01  5.6313574E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.4687084E-02  5.9118788E-01  4.4619758E-01  1.6691000E-01  6.8431987E-01  4.3446093E-01  1.6692660E-01  5.9118788E-01  2.4687084E-02  0.0000000E+00
 0.0000000E+00  1.3382533E-01  6.1725875E-01  4.7336048E-01  1.9313346E-01  7.2664342E-01  4.6146576E-01  1.9314602E-01  6.1725875E-01  1.3382533E-01  0.0000000E+00
 0.0000000E+00  2.4698860E-01  6.4429111E-01  5.0152515E-01  2.2032404E-01  7.7052785E-01  4.8946653E-01  2.2033242E-01  6.4429111E-01  2.4698860E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8849311E-01  3.3761729E-01  6.0139647E-02  5.0276381E-01  3.2640947E-01  6.0140886E-02  4.8849311E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1570703E-01  3.6559447E-01  8.6693261E-02  5.4706476E-01  3.5418021E-01  8.6693932E-02  5.1570703E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4392460E-01  3.9460346E-01  1.1422617E-01  5.9299953E-01  3.8297514E-01  1.1422625E-01  5.4392460E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7172100E-01  4.2313673E-01  1.4152679E-01  6.3832464E-01  4.1133407E-01  1.4154016E-01  5.7172100E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.4939852E-02  5.9940189E-01  4.5167103E-01  1.6892743E-01  6.8347362E-01  4.3970041E-01  1.6895168E-01  5.9940189E-01  2.4939852E-02  0.0000000E+00
 0.0000000E+00  1.3519556E-01  6.2504582E-01  4.7854821E-01  1.9495454E-01  7.2529906E-01  4.6642065E-01  1.9497261E-01  6.2504582E-01  1.3519556E-01  0.0000000E+00
 0.0000000E+00  2.4951748E-01  6.5163549E-01  5.0641662E-01  2.2194153E-01  7.6866702E-01  4.9412634E-01  2.2195320E-01  6.5163549E-01  2.4951748E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9757651E-01  3.4375671E-01  6.2664910E-02  5.0312869E-01  3.3230278E-01  6.2669808E-02  4.9757651E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2448067E-01  3.7159767E-01  8.9185360E-02  5.4723365E-01  3.5993722E-01  8.9188013E-02  5.2448067E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5237705E-01  4.0046539E-01  1.1668388E-01  5.9296521E-01  3.8859082E-01  1.1668421E-01  5.5237705E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7978615E-01  4.2879148E-01  1.4388033E-01  6.3795023E-01  4.1674578E-01  1.4389466E-01  5.7978615E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.5202174E-02  6.0705305E-01  4.5708778E-01  1.7114495E-01  6.8269938E-01  4.4487751E-01  1.7117106E-01  6.0705305E-01  2.5202174E-02  0.0000000E+00
 0.0000000E+00  1.3661757E-01  6.3225558E-01  4.8367310E-01  1.9697379E-01  7.2402154E-01  4.7130780E-01  1.9699382E-01  6.3225558E-01  1.3661757E-01  0.0000000E+00
 0.0000000E+00  2.5214196E-01  6.5838758E-01  5.1123888E-01  2.2375521E-01  7.6686767E-01  4.9871284E-01  2.2376892E-01  6.5838758E-01  2.5214196E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0702058E-01  3.4991190E-01  6.5034038E-02  5.0326558E-01  3.3821426E-01  6.5051972E-02  5.0702058E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3362116E-01  3.7762398E-01  9.1527264E-02  5.4718633E-01  3.6571988E-01  9.1536980E-02  5.3362116E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6120276E-01  4.0635809E-01  1.1899756E-01  5.9272688E-01  3.9423991E-01  1.1899875E-01  5.6120276E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8824377E-01  4.3447785E-01  1.4608917E-01  6.3737478E-01  4.2219179E-01  1.4610689E-01  5.8824377E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.5446039E-02  6.1511234E-01  4.6253402E-01  1.7321416E-01  6.8172355E-01  4.5008668E-01  1.7324643E-01  6.1511234E-01  2.5446039E-02  0.0000000E+00
 0.0000000E+00  1.3793953E-01  6.3986828E-01  4.8881883E-01  1.9883511E-01  7.2253486E-01  4.7621788E-01  1.9885974E-01  6.3986828E-01  1.3793953E-01  0.0000000E+00
 0.0000000E+00  2.5458177E-01  6.6553720E-01  5.1607302E-01  2.2540095E-01  7.6485128E-01  5.0331279E-01  2.2541767E-01  6.6553720E-01  2.5458177E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1685435E-01  3.5607976E-01  6.7228548E-02  5.0315570E-01  3.4414127E-01  6.7269827E-02  5.1685435E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4315891E-01  3.8367162E-01  9.3701458E-02  5.4690578E-01  3.7152685E-01  9.3723821E-02  5.4315891E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7043359E-01  4.1228106E-01  1.2115069E-01  5.9226936E-01  3.9992240E-01  1.2115344E-01  5.7043359E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9712857E-01  4.4019611E-01  1.4813720E-01  6.3658409E-01  4.2767283E-01  1.4816100E-01  5.9712857E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.5669926E-02  6.2361695E-01  4.6801047E-01  1.7511916E-01  6.8053258E-01  4.5532909E-01  1.7516232E-01  6.2361695E-01  2.5669926E-02  0.0000000E+00
 0.0000000E+00  1.3915319E-01  6.4792150E-01  4.9398602E-01  2.0052220E-01  7.2082538E-01  4.8115189E-01  2.0055437E-01  6.4792150E-01  1.3915319E-01  0.0000000E+00
 0.0000000E+00  2.5682171E-01  6.7312240E-01  5.2091955E-01  2.2686211E-01  7.6260418E-01  5.0792704E-01  2.2688288E-01  6.7312240E-01  2.5682171E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2605596E-01  3.6226367E-01  6.9785217E-02  5.0331194E-01  3.5007663E-01  6.9831689E-02  5.2605596E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5202912E-01  3.8970315E-01  9.6212583E-02  5.4684983E-01  3.7730988E-01  9.6237753E-02  5.5202912E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7896016E-01  4.1815459E-01  1.2361459E-01  5.9199339E-01  4.0554748E-01  1.2361767E-01  5.7896016E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0524552E-01  4.4584284E-01  1.5048097E-01  6.3594948E-01  4.3307451E-01  1.5050612E-01  6.0524552E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.5909749E-02  6.3129629E-01  4.7339819E-01  1.7730946E-01  6.7947884E-01  4.6047530E-01  1.7735518E-01  6.3129629E-01  2.5909749E-02  0.0000000E+00
 0.0000000E+00  1.4045324E-01  6.5513277E-01  4.9905895E-01  2.0249457E-01  7.1924880E-01  4.8598529E-01  2.0252914E-01  6.5513277E-01  1.4045324E-01  0.0000000E+00
 0.0000000E+00  2.5922108E-01  6.7984834E-01  5.2566608E-01  2.2860850E-01  7.6048547E-01  5.1243609E-01  2.2863151E-01  6.7984834E-01  2.5922108E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3479485E-01  3.6845837E-01  7.2608637E-02  5.0364043E-01  3.5601701E-01  7.2647629E-02  5.3479485E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6040830E-01  3.9572050E-01  9.8970909E-02  5.4693456E-01  3.8307295E-01  9.8991978E-02  5.6040830E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8696637E-01  4.2398807E-01  1.2630542E-01  5.9182537E-01  4.1112673E-01  1.2630791E-01  5.8696637E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1279446E-01  4.5143171E-01  1.5303924E-01  6.3540272E-01  4.3841256E-01  1.5306236E-01  6.1279446E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.6158490E-02  6.3836439E-01  4.7871363E-01  1.7970504E-01  6.7849764E-01  4.6554369E-01  1.7974743E-01  6.3836439E-01  2.6158490E-02  0.0000000E+00
 0.0000000E+00  1.4180163E-01  6.6171831E-01  5.0405358E-01  2.0467042E-01  7.1773992E-01  4.9073567E-01  2.0470373E-01  6.6171831E-01  1.4180163E-01  0.0000000E+00
 0.0000000E+00  2.6170968E-01  6.8593352E-01  5.3032807E-01  2.3055651E-01  7.5842946E-01  5.1685673E-01  2.3058041E-01  6.8593352E-01  2.6170968E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4348461E-01  3.7466875E-01  7.5501550E-02  5.0394369E-01  3.6197198E-01  7.5525744E-02  5.4348461E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6873048E-01  4.0174236E-01  1.0178943E-01  5.4698161E-01  3.8883876E-01  1.0180278E-01  5.6873048E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9490742E-01  4.2981445E-01  1.2904681E-01  5.9160676E-01  4.1669639E-01  1.2904891E-01  5.9490742E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2025281E-01  4.5700302E-01  1.5564027E-01  6.3479523E-01  4.4373132E-01  1.5566001E-01  6.2025281E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.6402578E-02  6.4531722E-01  4.8400164E-01  1.8213621E-01  6.7744666E-01  4.7058372E-01  1.8217232E-01  6.4531722E-01  2.6402578E-02  0.0000000E+00
 0.0000000E+00  1.4312480E-01  6.6817800E-01  5.0901287E-01  2.0687621E-01  7.1615501E-01  4.9544994E-01  2.0690673E-01  6.6817800E-01  1.4312480E-01  0.0000000E+00
 0.0000000E+00  2.6415172E-01  6.9188189E-01  5.3494650E-01  2.3252863E-01  7.5629093E-01  5.2123323E-01  2.3255334E-01  6.9188189E-01  2.6415172E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5195853E-01  3.8086924E-01  7.8494695E-02  5.0426359E-01  3.6791403E-01  7.8505892E-02  5.5195853E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7681622E-01  4.0774293E-01  1.0469984E-01  5.4703194E-01  3.9458121E-01  1.0470596E-01  5.7681622E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0259067E-01  4.3560773E-01  1.3187143E-01  5.9137757E-01  4.2223188E-01  1.3187228E-01  6.0259067E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2744240E-01  4.6253196E-01  1.5831723E-01  6.3416720E-01  4.4900577E-01  1.5833328E-01  6.2744240E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.6643402E-02  6.5199168E-01  4.8923890E-01  1.8463664E-01  6.7636656E-01  4.7557023E-01  1.8466673E-01  6.5199168E-01  2.6643402E-02  0.0000000E+00
 0.0000000E+00  1.4443027E-01  6.7434922E-01  5.1391524E-01  2.0914659E-01  7.1453570E-01  5.0010491E-01  2.0917409E-01  6.7434922E-01  1.4443027E-01  0.0000000E+00
 0.0000000E+00  2.6656112E-01  6.9753131E-01  5.3950163E-01  2.3456046E-01  7.5411251E-01  5.2554442E-01  2.3458528E-01  6.9753131E-01  2.6656112E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6040304E-01  3.8706684E-01  8.1512764E-02  5.0452132E-01  3.7385250E-01  8.1511204E-02  5.6040304E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8486309E-01  4.1373365E-01  1.0762968E-01  5.4701299E-01  4.0031327E-01  1.0762864E-01  5.8486309E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1022522E-01  4.4138393E-01  1.3470979E-01  5.9107176E-01  4.2774992E-01  1.3470928E-01  6.1022522E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3457430E-01  4.6803649E-01  1.6100188E-01  6.3345565E-01  4.5425536E-01  1.6101420E-01  6.3457430E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.6875948E-02  6.5859946E-01  4.9444427E-01  1.8713852E-01  6.7519622E-01  4.8052435E-01  1.8716264E-01  6.5859946E-01  2.6875948E-02  0.0000000E+00
 0.0000000E+00  1.4569087E-01  6.8044482E-01  5.1877834E-01  2.1141215E-01  7.1282015E-01  5.0472021E-01  2.1143662E-01  6.8044482E-01  1.4569087E-01  0.0000000E+00
 0.0000000E+00  2.6888768E-01  7.0309584E-01  5.4400985E-01  2.3658098E-01  7.5183165E-01  5.2980840E-01  2.3660583E-01  7.0309584E-01  2.6888768E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6895958E-01  3.9326811E-01  8.4502685E-02  5.0465710E-01  3.7979580E-01  8.4486152E-02  5.6895958E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9302159E-01  4.1972388E-01  1.1052748E-01  5.4686925E-01  4.0604538E-01  1.1051841E-01  5.9302159E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1797101E-01  4.4715532E-01  1.3751207E-01  5.9063818E-01  4.3326305E-01  1.3751074E-01  6.1797101E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4180738E-01  4.7352986E-01  1.6364510E-01  6.3261145E-01  4.5949442E-01  1.6365365E-01  6.4180738E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.7096358E-02  6.6529738E-01  4.9963132E-01  1.8959291E-01  6.7388763E-01  4.8546148E-01  1.8961041E-01  6.6529738E-01  2.7096358E-02  0.0000000E+00
 0.0000000E+00  1.4688568E-01  6.8662235E-01  5.2361474E-01  2.1362279E-01  7.1095981E-01  5.0931000E-01  2.1364412E-01  6.8662235E-01  1.4688568E-01  0.0000000E+00
 0.0000000E+00  2.7109283E-01  7.0873378E-01  5.4848267E-01  2.3853890E-01  7.4939921E-01  5.3403804E-01  2.3856419E-01  7.0873378E-01  2.7109283E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7752496E-01  3.9946237E-01  8.7497490E-02  5.0470912E-01  3.8573225E-01  8.7465413E-02  5.7752496E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0118258E-01  4.2570101E-01  1.1342509E-01  5.4663589E-01  4.1176446E-01  1.1340776E-01  6.0118258E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2571269E-01  4.5290733E-01  1.4030890E-01  5.9010892E-01  4.3875675E-01  1.4030686E-01  6.2571269E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4902717E-01  4.7899683E-01  1.6627698E-01  6.3166532E-01  4.6470723E-01  1.6628173E-01  6.4902717E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.7306848E-02  6.7197250E-01  5.0478460E-01  1.9202973E-01  6.7247083E-01  4.9036520E-01  1.9204043E-01  6.7197250E-01  2.7306848E-02  0.0000000E+00
 0.0000000E+00  1.4802672E-01  6.9276855E-01  5.2840972E-01  2.1580920E-01  7.0898527E-01  5.1385874E-01  2.1582733E-01  6.9276855E-01  1.4802672E-01  0.0000000E+00
 0.0000000E+00  2.7319874E-01  7.1433156E-01  5.5290613E-01  2.4046567E-01  7.4684635E-01  5.3821872E-01  2.4049149E-01  7.1433156E-01  2.7319874E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8585189E-01  4.0562770E-01  9.0576545E-02  5.0476254E-01  3.9163741E-01  9.0531245E-02  5.8585189E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0908774E-01  4.3163886E-01  1.1639894E-01  5.4639222E-01  4.1744282E-01  1.1637428E-01  6.0908774E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3318052E-01  4.5860931E-01  1.4317366E-01  5.8955720E-01  4.4419992E-01  1.4317041E-01  6.3318052E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5596475E-01  4.8440524E-01  1.6896953E-01  6.3068750E-01  4.6986064E-01  1.6897058E-01  6.5596475E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.7511938E-02  6.7835803E-01  5.0987152E-01  1.9452050E-01  6.7101437E-01  4.9520132E-01  1.9452511E-01  6.7835803E-01  2.7511938E-02  0.0000000E+00
 0.0000000E+00  1.4913849E-01  6.9861623E-01  5.3313235E-01  2.1804456E-01  7.0696647E-01  5.1833414E-01  2.1805964E-01  6.9861623E-01  1.4913849E-01  0.0000000E+00
 0.0000000E+00  2.7525062E-01  7.1962155E-01  5.5725104E-01  2.4243617E-01  7.4424450E-01  5.4232010E-01  2.4246213E-01  7.1962155E-01  2.7525062E-01  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9344239E-01  4.1172926E-01  9.3927387E-02  5.0501261E-01  3.9747033E-01  9.3883712E-02  5.9344239E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1619501E-01  4.3749159E-01  1.1963134E-01  5.4631667E-01  4.2303203E-01  1.1960477E-01  6.1619501E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3978674E-01  4.6420403E-01  1.4628325E-01  5.8914403E-01  4.4953644E-01  1.4627442E-01  6.3978674E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6204055E-01  4.8969391E-01  1.7189748E-01  6.2983243E-01  4.7488935E-01  1.7189445E-01  6.6204055E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  2.7723272E-02  6.8388697E-01  5.1482965E-01  1.9723969E-01  6.6966924E-01  4.9989832E-01  1.9724197E-01  6.8388697E-01  2.7723272E-02  0.0000000E+00
 0.0000000E+00  1.5028410E-01  7.0359471E-01  5.3772415E-01  2.2050798E-01  7.0505576E-01  5.2266984E-01  2.2052037E-01  7.0359471E-01  1.5028410E-01  0.0000000E+00
 0.0000000E+00  2.7736496E-01  7.2402928E-01  5.6146299E-01  2.4463441E-01  7.4174734E-01  5.4628117E-01  2.4465728E-01  7.2402928E-01  2.7736496E-01  0.0000000E+00
